Order_ID,Customer_ID,Date,Product_Category,Unit_Price,Quantity,Discount_Pct,Total_Amount,Delivery_Time_Days,Customer_Rating,Is_Weekend
ORD_000315,CUST_00213,2024-01-04,Beauty,105.28,1,30,73.7,1,4,0
ORD_000316,CUST_00032,2024-01-04,Beauty,94.51,2,30,132.31,9,4,0
ORD_000317,CUST_00018,2024-01-04,Beauty,104.08,1,30,72.86,8,4,0
ORD_000318,CUST_00224,2024-01-05,Electronics,722.58,1,0,722.58,9,3,0
ORD_000319,CUST_00283,2024-01-05,Electronics,911.63,1,0,911.63,7,4,0
ORD_000320,CUST_00088,2024-01-05,Electronics,762.17,1,0,762.17,5,4,0
ORD_000321,CUST_00191,2024-01-05,Electronics,705.42,1,0,705.42,7,5,0
ORD_000322,CUST_00108,2024-01-05,Electronics,832.71,2,0,1665.42,8,3,0
ORD_000323,CUST_00129,2024-01-05,Electronics,858.01,2,0,1716.02,4,4,0
ORD_000324,CUST_00104,2024-01-05,Electronics,726.55,2,0,1453.1,2,5,0
ORD_000325,CUST_00231,2024-01-05,Electronics,827.59,2,0,1655.19,9,2,0
ORD_000326,CUST_00086,2024-01-05,Electronics,883.53,2,0,1767.06,1,5,0
ORD_000327,CUST_00243,2024-01-05,Electronics,882.07,1,0,882.07,3,5,0
ORD_000328,CUST_00101,2024-01-05,Electronics,709.93,1,0,709.93,4,5,0
ORD_000329,CUST_00227,2024-01-05,Electronics,713.08,2,0,1426.15,6,4,0
ORD_000330,CUST_00202,2024-01-05,Electronics,828.7,1,0,828.7,9,2,0
ORD_000331,CUST_00071,2024-01-05,Electronics,795.43,1,0,795.43,8,2,0
ORD_000332,CUST_00229,2024-01-05,Electronics,819.2,1,0,819.2,4,4,0
ORD_000333,CUST_00158,2024-01-05,Electronics,873.2,1,0,873.2,3,4,0
ORD_000334,CUST_00211,2024-01-05,Electronics,694.05,1,0,694.05,6,4,0
ORD_000335,CUST_00019,2024-01-05,Electronics,785.65,1,0,785.65,7,3,0
ORD_000336,CUST_00113,2024-01-05,Electronics,784.16,1,0,784.16,4,5,0
ORD_000337,CUST_00118,2024-01-05,Electronics,834.22,1,0,834.22,4,5,0
ORD_000338,CUST_00047,2024-01-05,Fashion,165.29,1,0,165.29,9,3,0
ORD_000339,CUST_00090,2024-01-05,Fashion,153.95,1,0,153.95,2,5,0
ORD_000340,CUST_00254,2024-01-05,Fashion,153.89,2,0,307.78,3,4,0
ORD_000341,CUST_00245,2024-01-05,Fashion,130.03,2,0,260.05,3,4,0
ORD_000342,CUST_00049,2024-01-05,Fashion,147.08,3,0,441.25,4,3,0
ORD_000343,CUST_00070,2024-01-05,Fashion,155.9,1,0,155.9,7,2,0
ORD_000344,CUST_00100,2024-01-05,Fashion,161.95,1,0,161.95,9,3,0
ORD_000345,CUST_00031,2024-01-05,Fashion,169.02,1,0,169.02,5,3,0
ORD_000346,CUST_00163,2024-01-05,Fashion,139.9,2,0,279.81,6,3,0
ORD_000347,CUST_00106,2024-01-05,Fashion,165.52,1,0,165.52,9,3,0
ORD_000348,CUST_00084,2024-01-05,Fashion,155.39,1,0,155.39,5,4,0
ORD_000349,CUST_00196,2024-01-05,Fashion,141.68,2,0,283.37,6,4,0
ORD_000350,CUST_00143,2024-01-05,Fashion,167.2,1,0,167.2,8,3,0
ORD_000351,CUST_00142,2024-01-05,Fashion,160.39,3,0,481.16,2,5,0
ORD_000352,CUST_00161,2024-01-05,Fashion,134.31,1,0,134.31,9,3,0
ORD_000353,CUST_00061,2024-01-05,Home & Garden,275.47,1,20,220.37,9,5,0
ORD_000354,CUST_00086,2024-01-05,Home & Garden,304.4,1,20,243.52,6,4,0
ORD_000355,CUST_00005,2024-01-05,Home & Garden,340.11,2,20,544.18,2,5,0
ORD_000356,CUST_00098,2024-01-05,Home & Garden,332.58,1,20,266.06,7,3,0
ORD_000357,CUST_00294,2024-01-05,Home & Garden,327.58,1,20,262.06,3,5,0
ORD_000358,CUST_00049,2024-01-05,Home & Garden,273.12,1,20,218.5,4,5,0
ORD_000359,CUST_00214,2024-01-05,Home & Garden,256.62,1,20,205.29,6,4,0
ORD_000360,CUST_00116,2024-01-05,Home & Garden,333.35,1,20,266.68,9,4,0
ORD_000361,CUST_00066,2024-01-05,Home & Garden,260.87,1,20,208.69,8,4,0
ORD_000362,CUST_00044,2024-01-05,Home & Garden,303.48,1,20,242.79,6,4,0
ORD_000363,CUST_00178,2024-01-05,Home & Garden,263.41,1,20,210.73,8,2,0
ORD_000364,CUST_00268,2024-01-05,Home & Garden,302.1,1,20,241.68,9,5,0
ORD_000365,CUST_00055,2024-01-05,Home & Garden,312.84,1,20,250.27,8,4,0
ORD_000366,CUST_00210,2024-01-05,Home & Garden,269.22,2,20,430.75,2,5,0
ORD_000367,CUST_00114,2024-01-05,Sports,180.13,1,30,126.09,1,5,0
ORD_000368,CUST_00176,2024-01-05,Sports,179.13,1,30,125.39,6,4,0
ORD_000369,CUST_00246,2024-01-05,Sports,221.41,1,30,154.99,7,4,0
ORD_000370,CUST_00021,2024-01-05,Sports,213.51,1,30,149.46,6,4,0
ORD_000371,CUST_00223,2024-01-05,Sports,209.37,1,30,146.56,5,5,0
ORD_000372,CUST_00281,2024-01-05,Sports,219.38,1,30,153.56,5,5,0
ORD_000373,CUST_00227,2024-01-05,Sports,181.24,2,30,253.74,4,5,0
ORD_000374,CUST_00213,2024-01-05,Sports,185.26,2,30,259.36,5,5,0
ORD_000375,CUST_00156,2024-01-05,Sports,219.56,1,30,153.69,5,5,0
ORD_000376,CUST_00075,2024-01-05,Sports,209.07,1,30,146.35,6,4,0
ORD_000377,CUST_00273,2024-01-05,Sports,220.49,1,30,154.34,3,5,0
ORD_000378,CUST_00047,2024-01-05,Books,45.12,2,0,90.25,1,4,0
ORD_000379,CUST_00191,2024-01-05,Books,47.61,2,0,95.21,6,4,0
ORD_000380,CUST_00143,2024-01-05,Books,45.69,1,0,45.69,5,5,0
ORD_000381,CUST_00039,2024-01-05,Books,54.61,1,0,54.61,2,4,0
ORD_000382,CUST_00115,2024-01-05,Books,56.11,2,0,112.22,7,3,0
ORD_000383,CUST_00142,2024-01-05,Beauty,110.94,1,0,110.94,3,5,0
ORD_000384,CUST_00084,2024-01-05,Beauty,85.54,1,0,85.54,6,4,0
ORD_000385,CUST_00215,2024-01-05,Beauty,88.82,2,0,177.65,3,5,0
ORD_000386,CUST_00284,2024-01-05,Beauty,85.54,3,0,256.62,9,4,0
ORD_000387,CUST_00251,2024-01-05,Beauty,103.85,1,0,103.85,3,5,0
ORD_000388,CUST_00286,2024-01-05,Beauty,86.38,1,0,86.38,4,5,0
ORD_000389,CUST_00089,2024-01-05,Beauty,109.74,1,0,109.74,9,4,0
ORD_000390,CUST_00196,2024-01-05,Beauty,86.93,2,0,173.87,2,4,0
ORD_000391,CUST_00125,2024-01-05,Beauty,102.8,2,0,205.59,7,4,0
ORD_000392,CUST_00158,2024-01-05,Beauty,97.88,1,0,97.88,2,5,0
ORD_000393,CUST_00255,2024-01-05,Beauty,104.76,1,0,104.76,5,3,0
ORD_000394,CUST_00035,2024-01-06,Electronics,879.03,2,0,1758.06,1,4,1
ORD_000395,CUST_00147,2024-01-06,Electronics,894.21,1,0,894.21,8,3,1
ORD_000396,CUST_00021,2024-01-06,Electronics,831.51,1,0,831.51,3,4,1
ORD_000397,CUST_00028,2024-01-06,Electronics,736.2,2,0,1472.41,3,3,1
ORD_000398,CUST_00194,2024-01-06,Electronics,745.18,1,0,745.18,9,5,1
ORD_000399,CUST_00262,2024-01-06,Electronics,893.96,1,0,893.96,6,4,1
ORD_000400,CUST_00218,2024-01-06,Electronics,897.77,1,0,897.77,1,4,1
ORD_000401,CUST_00142,2024-01-06,Electronics,826.59,1,0,826.59,8,2,1
ORD_000402,CUST_00177,2024-01-06,Electronics,803.98,1,0,803.98,1,5,1
ORD_000403,CUST_00245,2024-01-06,Electronics,817.29,1,0,817.29,6,3,1
ORD_000404,CUST_00233,2024-01-06,Electronics,775.28,1,0,775.28,9,3,1
ORD_000405,CUST_00059,2024-01-06,Electronics,801.78,2,0,1603.56,3,5,1
ORD_000406,CUST_00127,2024-01-06,Electronics,745.94,1,0,745.94,3,5,1
ORD_000407,CUST_00109,2024-01-06,Electronics,825.9,1,0,825.9,7,3,1
ORD_000408,CUST_00250,2024-01-06,Electronics,853.13,2,0,1706.27,7,4,1
ORD_000409,CUST_00177,2024-01-06,Electronics,824.91,2,0,1649.82,2,5,1
ORD_000410,CUST_00161,2024-01-06,Electronics,789.5,1,0,789.5,3,5,1
ORD_000411,CUST_00113,2024-01-06,Electronics,697.04,1,0,697.04,9,5,1
ORD_000412,CUST_00258,2024-01-06,Electronics,840.46,2,0,1680.91,2,5,1
ORD_000413,CUST_00210,2024-01-06,Electronics,713.33,1,0,713.33,7,4,1
ORD_000414,CUST_00028,2024-01-06,Electronics,721.24,1,0,721.24,5,3,1
ORD_000415,CUST_00081,2024-01-06,Electronics,846.77,1,0,846.77,1,5,1
ORD_000416,CUST_00213,2024-01-06,Electronics,873.93,1,0,873.93,9,4,1
ORD_000417,CUST_00284,2024-01-06,Electronics,772.97,2,0,1545.95,4,5,1
ORD_000418,CUST_00099,2024-01-06,Electronics,698.63,1,0,698.63,6,4,1
ORD_000419,CUST_00195,2024-01-06,Fashion,166.09,3,20,398.62,7,4,1
ORD_000420,CUST_00118,2024-01-06,Fashion,159.25,2,20,254.8,7,3,1
ORD_000421,CUST_00290,2024-01-06,Fashion,135.01,1,20,108.01,4,4,1
ORD_000422,CUST_00202,2024-01-06,Fashion,156.56,1,20,125.25,1,5,1
ORD_000423,CUST_00294,2024-01-06,Fashion,165.62,1,20,132.5,4,5,1
ORD_000424,CUST_00031,2024-01-06,Fashion,158.47,1,20,126.78,5,5,1
ORD_000425,CUST_00067,2024-01-06,Fashion,170.88,1,20,136.7,6,4,1
ORD_000426,CUST_00051,2024-01-06,Fashion,128.55,2,20,205.68,5,5,1
ORD_000427,CUST_00030,2024-01-06,Fashion,133.35,2,20,213.36,5,4,1
ORD_000428,CUST_00087,2024-01-06,Fashion,147.49,3,20,353.97,9,4,1
ORD_000429,CUST_00285,2024-01-06,Fashion,140.48,3,20,337.15,4,5,1
ORD_000430,CUST_00042,2024-01-06,Fashion,164.71,2,20,263.53,1,4,1
ORD_000431,CUST_00021,2024-01-06,Fashion,170.99,1,20,136.79,3,5,1
ORD_000432,CUST_00125,2024-01-06,Fashion,147.48,1,20,117.99,4,4,1
ORD_000433,CUST_00273,2024-01-06,Fashion,160.56,1,20,128.44,6,5,1
ORD_000434,CUST_00165,2024-01-06,Fashion,160.39,1,20,128.31,5,5,1
ORD_000435,CUST_00145,2024-01-06,Fashion,159.49,3,20,382.78,5,3,1
ORD_000436,CUST_00047,2024-01-06,Fashion,166.65,1,20,133.32,7,4,1
ORD_000437,CUST_00005,2024-01-06,Fashion,163.24,1,20,130.59,6,4,1
ORD_000438,CUST_00108,2024-01-06,Fashion,149.25,2,20,238.81,7,3,1
ORD_000439,CUST_00250,2024-01-06,Fashion,149.61,1,20,119.69,8,5,1
ORD_000440,CUST_00192,2024-01-06,Fashion,149.65,1,20,119.72,3,4,1
ORD_000441,CUST_00219,2024-01-06,Fashion,145.84,2,20,233.35,4,4,1
ORD_000442,CUST_00116,2024-01-06,Fashion,127.64,1,20,102.11,1,5,1
ORD_000443,CUST_00147,2024-01-06,Fashion,141.54,1,20,113.23,5,5,1
ORD_000444,CUST_00287,2024-01-06,Fashion,160.53,2,20,256.85,6,4,1
ORD_000445,CUST_00214,2024-01-06,Fashion,160.02,2,20,256.03,5,5,1
ORD_000446,CUST_00184,2024-01-06,Home & Garden,302.57,2,0,605.14,3,4,1
ORD_000447,CUST_00135,2024-01-06,Home & Garden,258.97,1,0,258.97,5,5,1
ORD_000448,CUST_00001,2024-01-06,Home & Garden,261.21,1,0,261.21,8,4,1
ORD_000449,CUST_00127,2024-01-06,Home & Garden,334.6,2,0,669.2,8,4,1
ORD_000450,CUST_00023,2024-01-06,Home & Garden,298.89,1,0,298.89,4,4,1
ORD_000451,CUST_00072,2024-01-06,Home & Garden,264.99,2,0,529.98,2,5,1
ORD_000452,CUST_00045,2024-01-06,Home & Garden,340.96,1,0,340.96,2,5,1
ORD_000453,CUST_00234,2024-01-06,Home & Garden,276.8,1,0,276.8,2,4,1
ORD_000454,CUST_00013,2024-01-06,Home & Garden,315.02,1,0,315.02,2,5,1
ORD_000455,CUST_00120,2024-01-06,Home & Garden,291.46,3,0,874.38,7,3,1
ORD_000456,CUST_00053,2024-01-06,Home & Garden,330.8,1,0,330.8,5,5,1
ORD_000457,CUST_00031,2024-01-06,Home & Garden,334.98,1,0,334.98,4,4,1
ORD_000458,CUST_00054,2024-01-06,Home & Garden,261.46,2,0,522.92,2,5,1
ORD_000459,CUST_00022,2024-01-06,Sports,203.8,1,20,163.04,7,3,1
ORD_000460,CUST_00290,2024-01-06,Sports,178.03,1,20,142.42,9,4,1
ORD_000461,CUST_00204,2024-01-06,Sports,194.15,1,20,155.32,1,5,1
ORD_000462,CUST_00096,2024-01-06,Sports,205.61,2,20,328.97,8,4,1
ORD_000463,CUST_00264,2024-01-06,Sports,170.23,1,20,136.18,9,3,1
ORD_000464,CUST_00137,2024-01-06,Sports,220.56,1,20,176.45,4,4,1
ORD_000465,CUST_00141,2024-01-06,Sports,195.34,1,20,156.27,8,4,1
ORD_000466,CUST_00217,2024-01-06,Sports,212.23,1,20,169.79,7,5,1
ORD_000467,CUST_00213,2024-01-06,Sports,212.78,2,20,340.45,1,5,1
ORD_000468,CUST_00281,2024-01-06,Sports,187.88,1,20,150.31,3,4,1
ORD_000469,CUST_00211,2024-01-06,Sports,208.65,1,20,166.92,5,3,1
ORD_000470,CUST_00041,2024-01-06,Sports,198.56,1,20,158.85,3,5,1
ORD_000471,CUST_00236,2024-01-06,Sports,170.17,2,20,272.28,2,4,1
ORD_000472,CUST_00016,2024-01-06,Sports,192.27,2,20,307.63,6,5,1
ORD_000473,CUST_00100,2024-01-06,Sports,210.67,1,20,168.54,2,5,1
ORD_000474,CUST_00003,2024-01-06,Books,47.23,1,0,47.23,5,4,1
ORD_000475,CUST_00065,2024-01-06,Books,55.85,1,0,55.85,3,5,1
ORD_000476,CUST_00013,2024-01-06,Books,43.37,1,0,43.37,5,4,1
ORD_000477,CUST_00046,2024-01-06,Books,46.13,3,0,138.38,2,4,1
ORD_000478,CUST_00138,2024-01-06,Books,42.97,2,0,85.94,6,5,1
ORD_000479,CUST_00024,2024-01-06,Books,53.37,2,0,106.75,6,4,1
ORD_000480,CUST_00119,2024-01-06,Books,54.11,2,0,108.22,8,3,1
ORD_000481,CUST_00175,2024-01-06,Books,54.61,1,0,54.61,6,4,1
ORD_000482,CUST_00055,2024-01-06,Beauty,100.54,1,0,100.54,5,3,1
ORD_000483,CUST_00135,2024-01-06,Beauty,111.38,2,0,222.76,8,4,1
ORD_000484,CUST_00045,2024-01-06,Beauty,96.94,1,0,96.94,3,5,1
ORD_000485,CUST_00157,2024-01-06,Beauty,92.4,1,0,92.4,7,4,1
ORD_000486,CUST_00104,2024-01-06,Beauty,113.28,2,0,226.56,4,5,1
ORD_000487,CUST_00143,2024-01-06,Beauty,101.84,2,0,203.68,1,4,1
ORD_000488,CUST_00026,2024-01-06,Beauty,110.42,1,0,110.42,3,4,1
ORD_000489,CUST_00267,2024-01-06,Beauty,114.45,1,0,114.45,4,5,1
ORD_000490,CUST_00049,2024-01-06,Beauty,113.42,1,0,113.42,6,3,1
ORD_000491,CUST_00188,2024-01-06,Beauty,101.16,1,0,101.16,2,5,1
ORD_000492,CUST_00084,2024-01-06,Beauty,103.93,1,0,103.93,6,4,1
ORD_000493,CUST_00161,2024-01-06,Beauty,113.74,1,0,113.74,5,4,1
ORD_000494,CUST_00062,2024-01-06,Beauty,109.21,1,0,109.21,3,5,1
ORD_000495,CUST_00006,2024-01-06,Beauty,98.37,1,0,98.37,1,3,1
ORD_000496,CUST_00070,2024-01-06,Beauty,88.27,1,0,88.27,8,4,1
ORD_000497,CUST_00139,2024-01-07,Electronics,790.15,3,10,2133.41,7,4,1
ORD_000498,CUST_00154,2024-01-07,Electronics,683.41,2,10,1230.13,2,4,1
ORD_000499,CUST_00247,2024-01-07,Electronics,774.27,2,10,1393.69,4,5,1
ORD_000500,CUST_00094,2024-01-07,Electronics,833.75,2,10,1500.75,4,5,1
ORD_000501,CUST_00086,2024-01-07,Electronics,824.74,2,10,1484.52,4,5,1
ORD_000502,CUST_00101,2024-01-07,Electronics,770.48,1,10,693.43,5,4,1
ORD_000503,CUST_00055,2024-01-07,Electronics,854.93,1,10,769.43,5,3,1
ORD_000504,CUST_00155,2024-01-07,Electronics,687.0,1,10,618.3,4,4,1
ORD_000505,CUST_00155,2024-01-07,Electronics,909.16,1,10,818.25,9,2,1
ORD_000506,CUST_00093,2024-01-07,Electronics,795.57,1,10,716.01,4,4,1
ORD_000507,CUST_00113,2024-01-07,Electronics,786.65,1,10,707.98,1,5,1
ORD_000508,CUST_00274,2024-01-07,Electronics,918.19,1,10,826.37,5,5,1
ORD_000509,CUST_00114,2024-01-07,Electronics,896.54,2,10,1613.77,4,4,1
ORD_000510,CUST_00116,2024-01-07,Electronics,686.6,2,10,1235.89,9,3,1
ORD_000511,CUST_00237,2024-01-07,Electronics,733.97,1,10,660.58,8,3,1
ORD_000512,CUST_00149,2024-01-07,Electronics,804.01,2,10,1447.21,3,4,1
ORD_000513,CUST_00154,2024-01-07,Electronics,894.21,1,10,804.79,4,4,1
ORD_000514,CUST_00279,2024-01-07,Electronics,794.32,1,10,714.89,4,4,1
ORD_000515,CUST_00147,2024-01-07,Electronics,822.51,1,10,740.26,9,3,1
ORD_000516,CUST_00271,2024-01-07,Electronics,891.08,1,10,801.97,8,4,1
ORD_000517,CUST_00024,2024-01-07,Electronics,837.12,1,10,753.4,9,4,1
ORD_000518,CUST_00181,2024-01-07,Electronics,747.79,1,10,673.01,5,5,1
ORD_000519,CUST_00169,2024-01-07,Electronics,680.0,1,10,612.0,6,3,1
ORD_000520,CUST_00138,2024-01-07,Electronics,728.13,1,10,655.32,5,3,1
ORD_000521,CUST_00179,2024-01-07,Electronics,692.46,1,10,623.21,6,3,1
ORD_000522,CUST_00239,2024-01-07,Electronics,779.83,2,10,1403.69,2,4,1
ORD_000523,CUST_00185,2024-01-07,Electronics,769.03,3,10,2076.37,6,3,1
ORD_000524,CUST_00228,2024-01-07,Electronics,916.37,2,10,1649.46,5,3,1
ORD_000525,CUST_00272,2024-01-07,Electronics,698.83,1,10,628.95,2,5,1
ORD_000526,CUST_00010,2024-01-07,Fashion,149.18,1,20,119.35,4,4,1
ORD_000527,CUST_00111,2024-01-07,Fashion,159.65,2,20,255.44,6,4,1
ORD_000528,CUST_00051,2024-01-07,Fashion,144.12,3,20,345.88,8,4,1
ORD_000529,CUST_00194,2024-01-07,Fashion,158.87,2,20,254.2,6,4,1
ORD_000530,CUST_00167,2024-01-07,Fashion,165.77,1,20,132.62,2,5,1
ORD_000531,CUST_00251,2024-01-07,Fashion,129.84,1,20,103.87,6,4,1
ORD_000532,CUST_00076,2024-01-07,Fashion,157.7,1,20,126.16,1,5,1
ORD_000533,CUST_00271,2024-01-07,Fashion,150.3,1,20,120.24,4,4,1
ORD_000534,CUST_00078,2024-01-07,Fashion,159.17,3,20,382.0,7,4,1
ORD_000535,CUST_00216,2024-01-07,Fashion,159.22,2,20,254.75,9,5,1
ORD_000536,CUST_00193,2024-01-07,Fashion,141.4,1,20,113.12,8,5,1
ORD_000537,CUST_00013,2024-01-07,Fashion,170.77,2,20,273.23,3,4,1
ORD_000538,CUST_00089,2024-01-07,Fashion,134.58,1,20,107.66,7,4,1
ORD_000539,CUST_00002,2024-01-07,Fashion,166.71,2,20,266.74,5,4,1
ORD_000540,CUST_00114,2024-01-07,Fashion,164.98,3,20,395.95,2,5,1
ORD_000541,CUST_00124,2024-01-07,Fashion,135.91,1,20,108.73,5,4,1
ORD_000542,CUST_00097,2024-01-07,Fashion,146.87,2,20,235.0,5,3,1
ORD_000543,CUST_00118,2024-01-07,Fashion,138.62,1,20,110.9,2,5,1
ORD_000544,CUST_00197,2024-01-07,Fashion,130.74,1,20,104.6,7,3,1
ORD_000545,CUST_00289,2024-01-07,Fashion,156.38,2,20,250.2,7,4,1
ORD_000546,CUST_00248,2024-01-07,Fashion,172.07,1,20,137.65,9,3,1
ORD_000547,CUST_00057,2024-01-07,Fashion,128.02,1,20,102.41,1,5,1
ORD_000548,CUST_00169,2024-01-07,Fashion,160.7,2,20,257.13,9,3,1
ORD_000549,CUST_00219,2024-01-07,Fashion,150.89,1,20,120.71,3,5,1
ORD_000550,CUST_00208,2024-01-07,Fashion,155.88,1,20,124.71,6,3,1
ORD_000551,CUST_00022,2024-01-07,Fashion,133.98,1,20,107.18,6,4,1
ORD_000552,CUST_00084,2024-01-07,Home & Garden,263.29,1,10,236.96,5,5,1
ORD_000553,CUST_00048,2024-01-07,Home & Garden,307.52,1,10,276.77,2,4,1
ORD_000554,CUST_00065,2024-01-07,Home & Garden,265.54,1,10,238.98,5,4,1
ORD_000555,CUST_00278,2024-01-07,Home & Garden,311.27,1,10,280.14,1,5,1
ORD_000556,CUST_00068,2024-01-07,Home & Garden,339.26,1,10,305.34,3,4,1
ORD_000557,CUST_00237,2024-01-07,Home & Garden,310.55,2,10,558.99,6,4,1
ORD_000558,CUST_00176,2024-01-07,Home & Garden,314.85,1,10,283.36,6,4,1
ORD_000559,CUST_00127,2024-01-07,Home & Garden,327.65,2,10,589.76,4,4,1
ORD_000560,CUST_00093,2024-01-07,Home & Garden,301.15,1,10,271.03,3,5,1
ORD_000561,CUST_00041,2024-01-07,Home & Garden,276.78,2,10,498.21,8,4,1
ORD_000562,CUST_00039,2024-01-07,Home & Garden,272.93,2,10,491.28,4,4,1
ORD_000563,CUST_00290,2024-01-07,Home & Garden,260.63,1,10,234.56,3,4,1
ORD_000564,CUST_00161,2024-01-07,Home & Garden,315.56,1,10,284.0,7,4,1
ORD_000565,CUST_00275,2024-01-07,Home & Garden,299.42,1,10,269.47,8,4,1
ORD_000566,CUST_00174,2024-01-07,Home & Garden,290.77,1,10,261.69,7,4,1
ORD_000567,CUST_00209,2024-01-07,Sports,225.25,1,0,225.25,9,4,1
ORD_000568,CUST_00182,2024-01-07,Sports,221.59,1,0,221.59,5,4,1
ORD_000569,CUST_00258,2024-01-07,Sports,207.81,1,0,207.81,6,3,1
ORD_000570,CUST_00252,2024-01-07,Sports,178.66,2,0,357.33,2,3,1
ORD_000571,CUST_00063,2024-01-07,Sports,187.54,1,0,187.54,9,3,1
ORD_000572,CUST_00135,2024-01-07,Sports,173.37,1,0,173.37,4,3,1
ORD_000573,CUST_00207,2024-01-07,Sports,186.86,2,0,373.72,6,3,1
ORD_000574,CUST_00038,2024-01-07,Sports,176.71,1,0,176.71,1,5,1
ORD_000575,CUST_00202,2024-01-07,Sports,226.55,2,0,453.1,3,5,1
ORD_000576,CUST_00291,2024-01-07,Sports,218.35,1,0,218.35,8,4,1
ORD_000577,CUST_00234,2024-01-07,Sports,202.13,1,0,202.13,4,4,1
ORD_000578,CUST_00032,2024-01-07,Sports,218.56,2,0,437.12,1,5,1
ORD_000579,CUST_00295,2024-01-07,Sports,183.91,1,0,183.91,9,3,1
ORD_000580,CUST_00087,2024-01-07,Books,55.07,2,20,88.11,3,4,1
ORD_000581,CUST_00285,2024-01-07,Books,49.39,1,20,39.51,4,4,1
ORD_000582,CUST_00112,2024-01-07,Books,44.26,1,20,35.41,8,4,1
ORD_000583,CUST_00108,2024-01-07,Books,50.22,1,20,40.18,1,5,1
ORD_000584,CUST_00209,2024-01-07,Books,48.71,2,20,77.94,3,4,1
ORD_000585,CUST_00115,2024-01-07,Books,45.84,1,20,36.67,7,3,1
ORD_000586,CUST_00247,2024-01-07,Books,46.16,1,20,36.92,6,5,1
ORD_000587,CUST_00175,2024-01-07,Books,53.81,2,20,86.09,3,5,1
ORD_000588,CUST_00141,2024-01-07,Beauty,111.12,1,10,100.0,1,5,1
ORD_000589,CUST_00245,2024-01-07,Beauty,88.52,1,10,79.66,8,3,1
ORD_000590,CUST_00282,2024-01-07,Beauty,111.87,1,10,100.68,1,5,1
ORD_000591,CUST_00103,2024-01-07,Beauty,97.58,1,10,87.82,1,5,1
ORD_000592,CUST_00207,2024-01-07,Beauty,111.57,1,10,100.41,9,4,1
ORD_000593,CUST_00156,2024-01-07,Beauty,105.92,2,10,190.65,9,3,1
ORD_000594,CUST_00118,2024-01-07,Beauty,108.75,1,10,97.87,3,5,1
ORD_000595,CUST_00147,2024-01-07,Beauty,110.65,2,10,199.17,3,4,1
ORD_000596,CUST_00057,2024-01-07,Beauty,109.11,3,10,294.59,2,5,1
ORD_000597,CUST_00224,2024-01-07,Beauty,86.26,1,10,77.63,9,4,1
ORD_000598,CUST_00116,2024-01-07,Beauty,104.45,1,10,94.0,2,5,1
ORD_000599,CUST_00045,2024-01-07,Beauty,114.68,1,10,103.21,3,4,1
ORD_000600,CUST_00040,2024-01-07,Beauty,87.06,1,10,78.36,4,4,1
ORD_000601,CUST_00122,2024-01-07,Beauty,95.5,3,10,257.85,2,5,1
ORD_000602,CUST_00159,2024-01-07,Beauty,109.13,2,10,196.44,9,5,1
ORD_000603,CUST_00136,2024-01-07,Beauty,97.78,1,10,88.0,7,4,1
ORD_000604,CUST_00211,2024-01-07,Beauty,103.61,2,10,186.51,7,4,1
ORD_000605,CUST_00092,2024-01-07,Beauty,90.85,2,10,163.53,1,5,1
ORD_000606,CUST_00292,2024-01-08,Electronics,884.62,1,0,884.62,6,5,0
ORD_000607,CUST_00040,2024-01-08,Electronics,823.95,2,0,1647.89,1,4,0
ORD_000608,CUST_00218,2024-01-08,Electronics,847.08,1,0,847.08,7,4,0
ORD_000609,CUST_00062,2024-01-08,Electronics,846.17,1,0,846.17,6,4,0
ORD_000610,CUST_00222,2024-01-08,Electronics,734.01,1,0,734.01,5,3,0
ORD_000611,CUST_00278,2024-01-08,Electronics,695.15,2,0,1390.31,4,5,0
ORD_000612,CUST_00279,2024-01-08,Electronics,915.99,2,0,1831.99,5,4,0
ORD_000613,CUST_00257,2024-01-08,Electronics,791.36,1,0,791.36,5,4,0
ORD_000614,CUST_00096,2024-01-08,Electronics,738.42,1,0,738.42,8,4,0
ORD_000615,CUST_00217,2024-01-08,Electronics,895.5,2,0,1791.0,8,4,0
ORD_000616,CUST_00255,2024-01-08,Electronics,896.23,3,0,2688.69,6,4,0
ORD_000617,CUST_00182,2024-01-08,Electronics,849.64,3,0,2548.92,4,4,0
ORD_000618,CUST_00140,2024-01-08,Electronics,758.39,2,0,1516.79,3,4,0
ORD_000619,CUST_00291,2024-01-08,Electronics,685.38,1,0,685.38,3,4,0
ORD_000620,CUST_00291,2024-01-08,Electronics,683.78,1,0,683.78,8,4,0
ORD_000621,CUST_00183,2024-01-08,Electronics,880.91,1,0,880.91,3,5,0
ORD_000622,CUST_00025,2024-01-08,Fashion,130.62,1,30,91.43,3,4,0
ORD_000623,CUST_00171,2024-01-08,Fashion,157.93,1,30,110.55,9,4,0
ORD_000624,CUST_00139,2024-01-08,Fashion,169.31,1,30,118.52,5,3,0
ORD_000625,CUST_00191,2024-01-08,Fashion,137.02,3,30,287.75,2,5,0
ORD_000626,CUST_00166,2024-01-08,Fashion,154.19,1,30,107.93,2,5,0
ORD_000627,CUST_00155,2024-01-08,Fashion,157.99,1,30,110.59,7,4,0
ORD_000628,CUST_00059,2024-01-08,Fashion,158.87,1,30,111.21,6,4,0
ORD_000629,CUST_00064,2024-01-08,Fashion,163.96,1,30,114.77,8,3,0
